tiempo_s,vd,v,theta,alpha,omegal,omegar,ul,ur,sl,sr
124.100,0.0000,0.0000,0.07032,-0.25255,0.0000,0.0000,0.0000,0.0000,106,68
124.200,0.0000,0.0000,0.07032,-0.25255,0.0000,0.0000,0.0000,0.0000,106,68
124.300,0.0000,0.0000,0.07032,-0.25255,0.0000,0.0000,0.0000,0.0000,106,68
124.400,0.0000,0.0000,0.07032,-0.24157,0.0000,0.0000,0.0000,0.0000,106,68
124.500,0.0000,0.0000,0.07032,-0.24157,0.0000,0.0000,0.0000,0.0000,106,68
124.600,0.0000,0.0000,0.07032,-0.24157,0.0000,0.0000,0.0000,0.0000,107,69
124.700,0.0000,0.0000,0.06798,-0.24157,0.0000,0.0000,0.0000,0.0000,107,69
124.800,0.0000,0.0000,0.06798,-0.23059,0.0000,0.0000,0.0000,0.0000,107,69
124.900,0.0000,0.0000,0.06798,-0.23059,0.0000,0.0000,0.0000,0.0000,107,70
125.000,0.0000,0.0000,0.06798,-0.23059,0.0000,0.0000,0.0000,0.0000,107,70
125.100,0.0000,0.0000,0.06798,-0.21961,0.0000,0.0000,0.0000,0.0000,107,70
125.200,0.0000,0.0000,0.06798,-0.21961,0.0000,0.0000,0.0000,0.0000,107,71
125.300,0.0000,0.0000,0.06564,-0.21961,0.0000,0.0000,0.0000,0.0000,107,71
125.400,0.0000,0.0000,0.06798,-0.21961,0.0000,0.0000,0.0000,0.0000,108,71
125.500,0.0000,0.0000,0.06564,-0.20863,0.0000,0.0000,0.0000,0.0000,107,72
125.600,0.0000,0.0000,0.06564,-0.20863,0.0000,0.0000,0.0000,0.0000,108,72
125.700,0.0000,0.0000,0.06564,-0.20863,0.0000,0.0000,0.0000,0.0000,108,73
125.800,0.0000,0.0000,0.06564,-0.20863,0.0000,0.0000,0.0000,0.0000,108,73
125.900,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,73
126.000,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.100,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.200,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.300,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.400,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.500,0.0000,0.0000,0.06095,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.600,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.700,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,75
126.800,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
126.900,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.000,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.100,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.200,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.300,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.400,0.0000,0.0000,0.06329,-0.19765,0.0000,0.0000,0.0000,0.0000,108,74
127.500,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
127.600,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
127.700,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
127.800,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
127.900,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.000,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,73
128.100,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.200,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.300,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.400,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.500,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.600,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.700,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.800,0.0000,0.0000,0.06329,-0.18667,0.0000,0.0000,0.0000,0.0000,108,74
128.900,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.000,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.100,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.200,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.300,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.400,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.500,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.600,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.700,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.800,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
129.900,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.000,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.100,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.200,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.300,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.400,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.500,0.0000,0.0000,0.06095,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.600,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.700,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,109,74
130.800,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
130.900,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
131.000,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,109,74
131.100,0.0000,0.0000,0.06329,-0.17569,0.0000,0.0000,0.0000,0.0000,108,74
131.200,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.300,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.400,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.500,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.600,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.700,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.800,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
131.900,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.000,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.100,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.200,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,107,74
132.300,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.400,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.500,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.600,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.700,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.800,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
132.900,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.000,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.100,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.200,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.300,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.400,0.0000,0.0000,0.06095,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.500,0.0000,0.0000,0.06329,-0.16471,0.0000,0.0000,0.0000,0.0000,108,74
133.600,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
133.700,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
133.800,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
133.900,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.000,0.0000,0.0000,0.06095,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.100,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.200,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.300,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.400,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.500,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.600,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.700,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
134.800,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,73
134.900,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.000,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.100,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.200,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,73
135.300,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,73
135.400,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.500,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.600,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,73
135.700,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.800,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
135.900,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
136.000,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,73
136.100,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
136.200,0.0000,0.0000,0.06329,-0.15373,0.0000,0.0000,0.0000,0.0000,108,74
136.300,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.400,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.500,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.600,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.700,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.800,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
136.900,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.000,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.100,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.200,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.300,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.400,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.500,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
137.600,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.700,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.800,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
137.900,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,74
138.000,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.100,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.200,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.300,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.400,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.500,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.600,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.700,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.800,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
138.900,0.0000,0.0000,0.06564,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
139.000,0.0000,0.0000,0.06564,-0.14275,0.0000,0.0000,0.0000,0.0000,108,73
139.100,0.0000,0.0000,0.06564,-0.14275,0.0000,0.0000,0.0000,0.0000,108,72
139.200,0.0000,0.0000,0.06329,-0.14275,0.0000,0.0000,0.0000,0.0000,107,72
139.300,0.0000,0.0000,0.06564,-0.15373,0.0000,0.0000,0.0000,0.0000,107,72
139.400,0.0000,0.0000,0.06564,-0.15373,0.0000,0.0000,0.0000,0.0000,107,72
139.500,0.0000,0.0000,0.06564,-0.15373,0.0000,0.0000,0.0000,0.0000,107,71
139.600,0.0000,0.0000,0.06564,-0.15373,0.0000,0.0000,0.0000,0.0000,107,71
139.700,0.0000,0.0000,0.06798,-0.15373,0.0000,0.0000,0.0000,0.0000,107,71
139.800,0.0000,0.0000,0.06798,-0.16471,0.0000,0.0000,0.0000,0.0000,107,70
139.900,0.0000,0.0000,0.06798,-0.16471,0.0000,0.0000,0.0000,0.0000,107,70
140.000,0.0000,0.0000,0.06798,-0.16471,0.0000,0.0000,0.0000,0.0000,106,69
140.100,0.0000,0.0000,0.07032,-0.16471,0.0000,0.0000,0.0000,0.0000,106,68
140.200,0.0000,0.0000,0.07032,-0.16471,0.0000,0.0000,0.0000,0.0000,106,68
140.300,0.0000,0.0000,0.07032,-0.16471,0.0000,0.0000,0.0000,0.0000,106,68
140.400,0.0000,0.0000,0.07032,-0.16471,0.0000,0.0000,0.0000,0.0000,106,67
140.500,0.0000,0.0000,0.07032,-0.17569,0.0000,0.0000,0.0000,0.0000,106,67
140.600,0.0000,0.0000,0.07267,-0.17569,0.0000,0.0000,0.0000,0.0000,106,67
140.700,0.0000,0.0000,0.07032,-0.17569,0.0000,0.0000,0.0000,0.0000,105,67
140.800,0.0000,0.0000,0.07032,-0.17569,0.0000,0.0000,0.0000,0.0000,106,67
140.900,0.0000,0.0000,0.07267,-0.17569,0.0000,0.0000,0.0000,0.0000,105,66
141.000,0.0000,0.0000,0.07267,-0.17569,0.0000,0.0000,0.0000,0.0000,106,66
141.100,0.0000,0.0000,0.07267,-0.17569,0.0000,0.0000,0.0000,0.0000,105,66
141.200,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
141.300,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
141.400,0.0000,0.0000,0.07032,-0.16471,0.0000,0.0000,0.0000,0.0000,104,65
141.500,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
141.600,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
141.700,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
141.800,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,106,66
141.900,0.0000,0.0000,0.07267,-0.16471,0.0000,0.0000,0.0000,0.0000,105,66
142.000,0.0000,0.0000,0.07032,-0.15373,0.0000,0.0000,0.0000,0.0000,105,67
142.100,0.0000,0.0000,0.07267,-0.15373,0.0000,0.0000,0.0000,0.0000,105,66
142.200,0.0000,0.0000,0.07267,-0.15373,0.0000,0.0000,0.0000,0.0000,105,67
142.300,0.0000,0.0000,0.07032,-0.15373,0.0000,0.0000,0.0000,0.0000,105,67
142.400,0.0000,0.0000,0.07267,-0.15373,0.0000,0.0000,0.0000,0.0000,106,67
142.500,0.0000,0.0000,0.07032,-0.15373,0.0000,0.0000,0.0000,0.0000,106,67
142.600,0.0000,0.0000,0.07032,-0.15373,0.0000,0.0000,0.0000,0.0000,106,67
142.700,0.0000,0.0000,0.07267,-0.15373,0.0000,0.0000,0.0000,0.0000,106,67
142.800,0.0000,0.0000,0.07032,-0.15373,0.0000,0.0000,0.0000,0.0000,105,67
142.900,0.0000,0.0000,0.07267,-0.15373,0.0000,0.0000,0.0000,0.0000,106,67
143.000,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.100,0.0000,0.0000,0.07267,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.200,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.300,0.0000,0.0000,0.07267,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.400,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
143.500,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
143.600,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
143.700,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.800,0.0000,0.0000,0.07267,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
143.900,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
144.000,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
144.100,0.0000,0.0000,0.07267,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
144.200,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
144.300,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
144.400,0.0000,0.0000,0.07032,-0.14275,0.0000,0.0000,0.0000,0.0000,105,67
144.500,0.0000,0.0000,0.07267,-0.14275,0.0000,0.0000,0.0000,0.0000,106,67
144.600,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,105,67
144.700,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
144.800,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
144.900,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.000,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.100,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.200,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,105,67
145.300,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.400,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,105,67
145.500,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.600,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,67
145.700,0.0000,0.0000,0.07032,-0.13177,0.0000,0.0000,0.0000,0.0000,106,68
145.800,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,105,68
145.900,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,68
146.000,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,105,67
146.100,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,68
146.200,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
146.300,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
146.400,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,68
146.500,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,68
146.600,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
146.700,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
146.800,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
146.900,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.000,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,105,67
147.100,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,105,67
147.200,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.300,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.400,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.500,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.600,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.700,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,105,67
147.800,0.0000,0.0000,0.07032,-0.12079,0.0000,0.0000,0.0000,0.0000,106,67
147.900,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.000,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.100,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
148.200,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.300,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.400,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.500,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
148.600,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.700,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
148.800,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,68
148.900,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.000,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.100,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.200,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.300,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
149.400,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.500,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
149.600,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.700,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
149.800,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,106,67
149.900,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.000,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.100,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.200,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.300,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.400,0.0000,0.0000,0.07267,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.500,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,67
150.600,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,66
150.700,0.0000,0.0000,0.07032,-0.10981,0.0000,0.0000,0.0000,0.0000,105,66
150.800,0.0000,0.0000,0.07267,-0.10981,0.0000,0.0000,0.0000,0.0000,105,66
150.900,0.0000,0.0000,0.07267,-0.10981,0.0000,0.0000,0.0000,0.0000,105,66
151.000,0.0000,0.0000,0.07267,-0.10981,0.0000,0.0000,0.0000,0.0000,105,65
151.100,0.0000,0.0000,0.07267,-0.12079,0.0000,0.0000,0.0000,0.0000,105,65
151.200,0.0000,0.0000,0.07267,-0.12079,0.0000,0.0000,0.0000,0.0000,105,65
151.300,0.0000,0.0000,0.07267,-0.12079,0.0000,0.0000,0.0000,0.0000,104,65
151.400,0.0000,0.0000,0.07267,-0.12079,0.0000,0.0000,0.0000,0.0000,104,64
151.500,0.0000,0.0000,0.07267,-0.12079,0.0000,0.0000,0.0000,0.0000,104,64
151.600,0.0000,0.0000,0.07267,-0.13177,0.0000,0.0000,0.0000,0.0000,104,64
151.700,0.0000,0.0000,0.07501,-0.13177,0.0000,0.0000,0.0000,0.0000,104,63
151.800,0.0000,0.0000,0.07501,-0.13177,0.0000,0.0000,0.0000,0.0000,104,63
151.900,0.0000,0.0000,0.07501,-0.13177,0.0000,0.0000,0.0000,0.0000,103,63
152.000,0.0000,0.0000,0.07501,-0.13177,0.0000,0.0000,0.0000,0.0000,104,63
152.100,0.0000,0.0000,0.07267,-0.13177,0.0000,0.0000,0.0000,0.0000,103,63
152.200,0.0000,0.0000,0.07501,-0.13177,0.0000,0.0000,0.0000,0.0000,103,63
152.300,0.0000,0.0000,0.07501,-0.12079,0.0000,0.0000,0.0000,0.0000,103,63
152.400,0.0000,0.0000,0.07501,-0.12079,0.0000,0.0000,0.0000,0.0000,103,63
