tiempo_s,proto,seq,vd,v,theta,alpha,omegal,omegar,ul,ur,sl_adc,sr_adc,modo_sol
2.350,v2,3208,0.000000,0.000000,0.100879,0.623199,-0.000000,0.000000,0.000000,0.000000,1535,671,0
2.360,v2,3209,0.000000,0.000000,0.099712,0.637254,-0.000000,0.000000,0.000000,0.000000,1524,670,0
2.370,v2,3210,0.000000,0.000000,0.099945,0.643986,-0.000000,0.000000,0.000000,0.000000,1530,674,0
2.380,v2,3211,0.000000,0.000000,0.102280,0.650683,-0.000000,0.000000,0.000000,0.000000,1535,659,0
2.390,v2,3212,0.000000,0.000000,0.106834,0.658603,-0.000000,0.000000,0.000000,0.000000,1565,650,0
2.400,v2,3213,0.000000,0.000000,0.103915,0.664821,-0.000000,0.000000,0.000000,0.000000,1535,645,0
2.410,v2,3214,0.000000,0.000000,0.102280,0.673409,-0.000000,0.000000,0.000000,0.000000,1555,679,0
2.420,v2,3215,0.000000,0.000000,0.100529,0.686621,-0.000000,0.000000,0.000000,0.000000,1518,657,0
2.430,v2,3216,0.000000,0.000000,0.101813,0.699826,-0.000000,0.000000,0.000000,0.000000,1557,685,0
2.440,v2,3217,0.000000,0.000000,0.100996,0.719643,-0.000000,0.000000,0.000000,0.000000,1535,670,0
2.450,v2,3218,0.000000,0.000000,0.102747,0.736617,-0.000000,0.000000,0.000000,0.000000,1554,674,0
2.460,v2,3219,0.000000,0.000000,0.100879,0.748930,-0.000000,0.000000,0.000000,0.000000,1532,668,0
2.470,v2,3220,0.000000,0.000000,0.105549,0.749960,-0.000000,0.000000,0.000000,0.000000,1554,650,0
2.480,v2,3221,0.000000,0.000000,0.101346,0.742242,-0.000000,0.000000,0.000000,0.000000,1535,667,0
2.490,v2,3222,0.000000,0.000000,0.102514,0.734864,-0.000000,0.000000,0.000000,0.000000,1535,657,0
2.500,v2,3223,0.000000,0.000000,0.100295,0.724920,-0.000000,0.000000,0.000000,0.000000,1533,674,0
2.510,v2,3224,0.000000,0.000000,0.106016,0.712514,-0.000000,0.000000,0.000000,0.000000,1561,653,0
2.520,v2,3225,0.000000,0.000000,0.099828,0.703358,-0.000000,0.000000,0.000000,0.000000,1526,671,0
2.530,v2,3226,0.000000,0.000000,0.100879,0.696891,-0.000000,0.000000,0.000000,0.000000,1533,669,0
2.540,v2,3227,0.000000,0.000000,0.099245,0.688967,-0.000000,0.000000,0.000000,0.000000,1535,685,0
2.550,v2,3228,0.000000,0.000000,0.100412,0.674490,-0.000000,0.000000,0.000000,0.000000,1558,698,0
2.560,v2,3229,0.000000,0.000000,0.098077,0.656364,-0.000000,0.000000,0.000000,0.000000,1535,695,0
2.570,v2,3230,0.000000,0.000000,0.096442,0.636384,-0.000000,0.000000,0.000000,0.000000,1527,701,0
2.580,v2,3231,0.000000,0.000000,0.099828,0.614884,-0.000000,0.000000,0.000000,0.000000,1561,706,0
2.590,v2,3232,0.000000,0.000000,0.097143,0.598101,-0.000000,0.000000,0.000000,0.000000,1535,703,0
2.600,v2,3233,0.000000,0.000000,0.098544,0.581354,-0.000000,0.000000,0.000000,0.000000,1534,690,0
2.610,v2,3234,0.000000,0.000000,0.095275,0.563523,-0.000000,0.000000,0.000000,0.000000,1522,706,0
2.620,v2,3235,0.000000,0.000000,0.095158,0.536329,-0.000000,0.000000,0.000000,0.000000,1518,703,0
2.630,v2,3236,0.000000,0.000000,0.091422,0.503653,-0.000000,0.000000,0.000000,0.000000,1497,714,0
2.640,v2,3237,0.000000,0.000000,0.088036,0.472267,-0.000000,0.000000,0.000000,0.000000,1488,734,0
2.650,v2,3238,0.000000,0.000000,0.092122,0.439123,-0.000000,0.000000,0.000000,0.000000,1509,720,0
2.660,v2,3239,0.000000,0.000000,0.088152,0.405933,-0.000000,0.000000,0.000000,0.000000,1488,733,0
2.670,v2,3240,0.000000,0.000000,0.084533,0.379500,-0.000000,0.000000,0.000000,0.000000,1488,764,0
2.680,v2,3241,0.000000,0.000000,0.081380,0.349826,-0.000000,0.000000,0.000000,0.000000,1495,798,0
2.690,v2,3242,0.000000,0.000000,0.078695,0.320678,-0.000000,0.000000,0.000000,0.000000,1509,835,0
2.700,v2,3243,0.000000,0.000000,0.075893,0.284792,-0.000000,0.000000,0.000000,0.000000,1535,885,0
2.710,v2,3244,0.000000,0.000000,0.072740,0.243711,-0.000000,0.000000,0.000000,0.000000,1509,886,0
2.720,v2,3245,0.000000,0.000000,0.069238,0.209397,-0.000000,0.000000,0.000000,0.000000,1535,942,0
2.730,v2,3246,0.000000,0.000000,0.062582,0.175230,-0.000000,0.000000,0.000000,0.000000,1506,970,0
2.740,v2,3247,0.000000,0.000000,0.063633,0.132083,-0.000000,0.000000,0.000000,0.000000,1514,969,0
2.750,v2,3248,0.000000,0.000000,0.063750,0.099335,-0.000000,0.000000,0.000000,0.000000,1522,976,0
2.760,v2,3249,0.000000,0.000000,0.063750,0.069267,-0.000000,0.000000,0.000000,0.000000,1554,1008,0
2.770,v2,3250,0.000000,0.000000,0.057095,0.042536,-0.000000,0.000000,0.000000,0.000000,1535,1046,0
2.780,v2,3251,0.000000,0.000000,0.055343,0.020243,-0.000000,0.000000,0.000000,0.000000,1578,1104,0
2.790,v2,3252,0.000000,0.000000,0.053125,-0.003608,-0.000000,0.000000,0.000000,0.000000,1585,1130,0
2.800,v2,3253,0.000000,0.000000,0.051257,-0.026756,-0.000000,0.000000,0.000000,0.000000,1597,1158,0
2.810,v2,3254,0.000000,0.000000,0.046120,-0.036898,-0.000000,0.000000,0.000000,0.000000,1618,1223,0
2.820,v2,3255,0.000000,0.000000,0.045419,-0.085951,-0.000000,0.000000,0.000000,0.000000,1650,1261,0
2.830,v2,3256,0.000000,0.000000,0.041916,-0.154845,-0.000000,0.000000,0.000000,0.000000,1662,1303,0
2.840,v2,3257,0.000000,0.000000,0.037479,-0.140142,-0.000000,0.000000,0.000000,0.000000,1647,1326,0
2.850,v2,3258,0.000000,0.000000,0.033510,-0.187737,-0.000000,0.000000,0.000000,0.000000,1653,1366,0
2.860,v2,3259,0.000000,0.000000,0.034444,-0.215652,-0.000000,0.000000,0.000000,0.000000,1680,1385,0
2.870,v2,3260,0.000000,0.000000,0.028839,-0.230618,-0.000000,0.000000,0.000000,0.000000,1680,1433,0
2.880,v2,3261,0.000000,0.000000,0.026154,-0.244889,-0.000000,0.000000,0.000000,0.000000,1700,1476,0
2.890,v2,3262,0.000000,0.000000,0.022651,-0.266636,-0.000000,0.000000,0.000000,0.000000,1696,1502,0
2.900,v2,3263,0.000000,0.000000,0.018214,-0.276326,-0.000000,0.000000,0.000000,0.000000,1685,1529,0
2.910,v2,3264,0.000000,0.000000,0.014595,-0.277295,-0.000000,0.000000,0.000000,0.000000,1704,1579,0
2.920,v2,3265,0.000000,0.000000,0.012026,-0.302944,-0.000000,0.000000,0.000000,0.000000,1722,1619,0
2.930,v2,3266,0.000000,0.000000,0.012843,-0.304882,-0.000000,0.000000,0.000000,0.000000,1759,1649,0
2.940,v2,3267,0.000000,0.000000,0.009341,-0.310046,-0.000000,0.000000,0.000000,0.000000,1743,1663,0
2.950,v2,3268,0.000000,0.000000,0.008173,-0.324500,-0.000000,0.000000,0.000000,0.000000,1752,1682,0
2.960,v2,3269,0.000000,0.000000,0.006305,-0.333661,-0.000000,0.000000,0.000000,0.000000,1763,1709,0
2.970,v2,3270,0.000000,0.000000,0.006305,-0.339782,-0.000000,0.000000,0.000000,0.000000,1782,1728,0
2.980,v2,3271,0.000000,0.000000,0.007706,-0.354770,-0.000000,0.000000,0.000000,0.000000,1796,1730,0
2.990,v2,3272,0.000000,0.000000,0.001985,-0.363359,-0.000000,0.000000,0.000000,0.000000,1791,1774,0
3.000,v2,3273,0.000000,0.000000,0.000467,-0.372158,-0.000000,0.000000,0.000000,0.000000,1789,1785,0
3.010,v2,3274,0.000000,0.000000,0.003386,-0.381991,-0.000000,0.000000,0.000000,0.000000,1808,1779,0
3.020,v2,3275,0.000000,0.000000,0.003620,-0.395987,-0.000000,0.000000,0.000000,0.000000,1835,1804,0
3.030,v2,3276,0.000000,0.000000,0.003620,-0.411926,-0.000000,0.000000,0.000000,0.000000,1842,1811,0
3.040,v2,3277,0.000000,0.000000,0.001635,-0.432884,-0.000000,0.000000,0.000000,0.000000,1838,1824,0
3.050,v2,3278,0.000000,0.000000,0.002919,-0.454191,-0.000000,0.000000,0.000000,0.000000,1850,1825,0
3.060,v2,3279,0.000000,0.000000,0.001751,-0.470669,-0.000000,0.000000,0.000000,0.000000,1841,1826,0
3.070,v2,3280,0.000000,0.000000,-0.000117,-0.489557,-0.000000,0.000000,0.000000,0.000000,1855,1856,0
3.080,v2,3281,0.000000,0.000000,0.003736,-0.502864,-0.000000,0.000000,0.000000,0.000000,1891,1859,0
3.090,v2,3282,0.000000,0.000000,0.003620,-0.512213,-0.000000,0.000000,0.000000,0.000000,1875,1844,0
3.100,v2,3283,0.000000,0.000000,-0.001868,-0.527954,-0.000000,0.000000,0.000000,0.000000,1868,1884,0
3.110,v2,3284,0.000000,0.000000,0.000817,-0.546417,-0.000000,0.000000,0.000000,0.000000,1881,1874,0
3.120,v2,3285,0.000000,0.000000,-0.001635,-0.562418,-0.000000,0.000000,0.000000,0.000000,1874,1888,0
3.130,v2,3286,0.000000,0.000000,0.002218,-0.573476,-0.000000,0.000000,0.000000,0.000000,1879,1860,0
3.140,v2,3287,0.000000,0.000000,-0.000467,-0.580275,-0.000000,0.000000,0.000000,0.000000,1854,1858,0
3.150,v2,3288,0.000000,0.000000,0.000117,-0.580491,-0.000000,0.000000,0.000000,0.000000,1858,1857,0
3.160,v2,3289,0.000000,0.000000,-0.001518,-0.575333,-0.000000,0.000000,0.000000,0.000000,1824,1837,0
3.170,v2,3290,0.000000,0.000000,0.002569,-0.566657,-0.000000,0.000000,0.000000,0.000000,1847,1825,0
3.180,v2,3291,0.000000,0.000000,0.003386,-0.561260,-0.000000,0.000000,0.000000,0.000000,1837,1808,0
3.190,v2,3292,0.000000,0.000000,-0.000934,-0.556993,-0.000000,0.000000,0.000000,0.000000,1797,1805,0
3.200,v2,3293,0.000000,0.000000,0.000817,-0.549854,-0.000000,0.000000,0.000000,0.000000,1783,1776,0
3.210,v2,3294,0.000000,0.000000,0.001751,-0.539439,-0.000000,0.000000,0.000000,0.000000,1773,1758,0
3.220,v2,3295,0.000000,0.000000,0.001401,-0.527112,-0.000000,0.000000,0.000000,0.000000,1761,1749,0
3.230,v2,3296,0.000000,0.000000,0.005371,-0.508476,-0.000000,0.000000,0.000000,0.000000,1756,1710,0
3.240,v2,3297,0.000000,0.000000,0.010158,-0.484620,-0.000000,0.000000,0.000000,0.000000,1758,1671,0
3.250,v2,3298,0.000000,0.000000,0.009808,-0.450572,-0.000000,0.000000,0.000000,0.000000,1723,1639,0
3.260,v2,3299,0.000000,0.000000,0.011326,-0.415912,-0.000000,0.000000,0.000000,0.000000,1713,1616,0
3.270,v2,3300,0.000000,0.000000,0.016229,-0.379359,-0.000000,0.000000,0.000000,0.000000,1703,1564,0
3.280,v2,3301,0.000000,0.000000,0.017280,-0.339431,-0.000000,0.000000,0.000000,0.000000,1667,1519,0
3.290,v2,3302,0.000000,0.000000,0.023935,-0.302892,-0.000000,0.000000,0.000000,0.000000,1683,1478,0
3.300,v2,3303,0.000000,0.000000,0.029190,-0.270119,-0.000000,0.000000,0.000000,0.000000,1674,1424,0
3.310,v2,3304,0.000000,0.000000,0.032809,-0.245528,-0.000000,0.000000,0.000000,0.000000,1650,1369,0
3.320,v2,3305,0.000000,0.000000,0.034911,-0.224812,-0.000000,0.000000,0.000000,0.000000,1645,1346,0
3.330,v2,3306,0.000000,0.000000,0.039698,-0.202676,-0.000000,0.000000,0.000000,0.000000,1662,1322,0
3.340,v2,3307,0.000000,0.000000,0.043784,-0.184802,-0.000000,0.000000,0.000000,0.000000,1655,1280,0
3.350,v2,3308,0.000000,0.000000,0.044135,-0.161548,-0.000000,0.000000,0.000000,0.000000,1631,1253,0
3.360,v2,3309,0.000000,0.000000,0.042033,-0.138433,-0.000000,0.000000,0.000000,0.000000,1594,1234,0
3.370,v2,3310,0.000000,0.000000,0.048688,-0.115506,-0.000000,0.000000,0.000000,0.000000,1587,1170,0
3.380,v2,3311,0.000000,0.000000,0.046003,-0.097850,-0.000000,0.000000,0.000000,0.000000,1568,1174,0
3.390,v2,3312,0.000000,0.000000,0.048805,-0.049497,-0.000000,0.000000,0.000000,0.000000,1561,1143,0
3.400,v2,3313,0.000000,0.000000,0.052541,-0.010380,-0.000000,0.000000,0.000000,0.000000,1588,1138,0
3.410,v2,3314,0.000000,0.000000,0.053008,0.008736,-0.000000,0.000000,0.000000,0.000000,1565,1111,0
3.420,v2,3315,0.000000,0.000000,0.049505,0.018074,-0.000000,0.000000,0.000000,0.000000,1557,1133,0
3.430,v2,3316,0.000000,0.000000,0.050323,0.025141,-0.000000,0.000000,0.000000,0.000000,1535,1104,0
3.440,v2,3317,0.000000,0.000000,0.055460,0.042541,-0.000000,0.000000,0.000000,0.000000,1563,1088,0
3.450,v2,3318,0.000000,0.000000,0.055110,0.059434,-0.000000,0.000000,0.000000,0.000000,1534,1062,0
3.460,v2,3319,0.000000,0.000000,0.054293,0.068785,-0.000000,0.000000,0.000000,0.000000,1558,1093,0
3.470,v2,3320,0.000000,0.000000,0.056978,0.083585,-0.000000,0.000000,0.000000,0.000000,1558,1070,0
3.480,v2,3321,0.000000,0.000000,0.054059,0.095654,-0.000000,0.000000,0.000000,0.000000,1535,1072,0
3.490,v2,3322,0.000000,0.000000,0.058379,0.110734,-0.000000,0.000000,0.000000,0.000000,1535,1035,0
3.500,v2,3323,0.000000,0.000000,0.058496,0.124547,-0.000000,0.000000,0.000000,0.000000,1535,1034,0
3.510,v2,3324,0.000000,0.000000,0.058846,0.141822,-0.000000,0.000000,0.000000,0.000000,1535,1031,0
3.520,v2,3325,0.000000,0.000000,0.065268,0.152422,-0.000000,0.000000,0.000000,0.000000,1555,996,0
3.530,v2,3326,0.000000,0.000000,0.061298,0.160090,-0.000000,0.000000,0.000000,0.000000,1535,1010,0
3.540,v2,3327,0.000000,0.000000,0.061999,0.163099,-0.000000,0.000000,0.000000,0.000000,1535,1004,0
3.550,v2,3328,0.000000,0.000000,0.066669,0.163793,-0.000000,0.000000,0.000000,0.000000,1565,994,0
3.560,v2,3329,0.000000,0.000000,0.059663,0.158212,-0.000000,0.000000,0.000000,0.000000,1526,1015,0
3.570,v2,3330,0.000000,0.000000,0.060714,0.152081,-0.000000,0.000000,0.000000,0.000000,1535,1015,0
3.580,v2,3331,0.000000,0.000000,0.062816,0.143157,-0.000000,0.000000,0.000000,0.000000,1535,997,0
3.590,v2,3332,0.000000,0.000000,0.063516,0.134389,-0.000000,0.000000,0.000000,0.000000,1530,986,0
3.600,v2,3333,0.000000,0.000000,0.064217,0.122544,-0.000000,0.000000,0.000000,0.000000,1561,1011,0
3.610,v2,3334,0.000000,0.000000,0.062699,0.109667,-0.000000,0.000000,0.000000,0.000000,1535,998,0
3.620,v2,3335,0.000000,0.000000,0.063400,0.099647,-0.000000,0.000000,0.000000,0.000000,1552,1009,0
3.630,v2,3336,0.000000,0.000000,0.061298,0.087589,-0.000000,0.000000,0.000000,0.000000,1535,1010,0
3.640,v2,3337,0.000000,0.000000,0.059430,0.072782,-0.000000,0.000000,0.000000,0.000000,1520,1011,0
3.650,v2,3338,0.000000,0.000000,0.059780,0.061587,-0.000000,0.000000,0.000000,0.000000,1533,1021,0
3.660,v2,3339,0.000000,0.000000,0.057445,0.050538,-0.000000,0.000000,0.000000,0.000000,1535,1043,0
3.670,v2,3340,0.000000,0.000000,0.055810,0.040640,-0.000000,0.000000,0.000000,0.000000,1529,1051,0
3.680,v2,3341,0.000000,0.000000,0.056511,0.028555,-0.000000,0.000000,0.000000,0.000000,1535,1051,0
3.690,v2,3342,0.000000,0.000000,0.059547,0.019131,-0.000000,0.000000,0.000000,0.000000,1552,1042,0
3.700,v2,3343,0.000000,0.000000,0.054876,0.005416,-0.000000,0.000000,0.000000,0.000000,1516,1046,0
3.710,v2,3344,0.000000,0.000000,0.060364,-0.002080,-0.000000,0.000000,0.000000,0.000000,1558,1041,0
3.720,v2,3345,0.000000,0.000000,0.058496,-0.008243,-0.000000,0.000000,0.000000,0.000000,1563,1062,0
3.730,v2,3346,0.000000,0.000000,0.056978,-0.012238,-0.000000,0.000000,0.000000,0.000000,1535,1047,0
3.740,v2,3347,0.000000,0.000000,0.056978,-0.016465,-0.000000,0.000000,0.000000,0.000000,1533,1045,0
3.750,v2,3348,0.000000,0.000000,0.059080,-0.019808,-0.000000,0.000000,0.000000,0.000000,1569,1063,0
3.760,v2,3349,0.000000,0.000000,0.055343,-0.022352,-0.000000,0.000000,0.000000,0.000000,1535,1061,0
3.770,v2,3350,0.000000,0.000000,0.055227,-0.020700,-0.000000,0.000000,0.000000,0.000000,1535,1062,0
3.780,v2,3351,0.000000,0.000000,0.060014,-0.014147,-0.000000,0.000000,0.000000,0.000000,1568,1054,0
3.790,v2,3352,0.000000,0.000000,0.057328,-0.006279,-0.000000,0.000000,0.000000,0.000000,1529,1038,0
3.800,v2,3353,0.000000,0.000000,0.055577,0.004257,-0.000000,0.000000,0.000000,0.000000,1531,1055,0
3.810,v2,3354,0.000000,0.000000,0.059897,0.012320,-0.000000,0.000000,0.000000,0.000000,1553,1040,0
3.820,v2,3355,0.000000,0.000000,0.061999,0.024729,-0.000000,0.000000,0.000000,0.000000,1567,1036,0
3.830,v2,3356,0.000000,0.000000,0.057562,0.033953,-0.000000,0.000000,0.000000,0.000000,1535,1042,0
3.840,v2,3357,0.000000,0.000000,0.054993,0.040025,-0.000000,0.000000,0.000000,0.000000,1522,1051,0
3.850,v2,3358,0.000000,0.000000,0.056161,0.048841,-0.000000,0.000000,0.000000,0.000000,1535,1054,0
3.860,v2,3359,0.000000,0.000000,0.057795,0.055539,-0.000000,0.000000,0.000000,0.000000,1535,1040,0
3.870,v2,3360,0.000000,0.000000,0.058496,0.061254,-0.000000,0.000000,0.000000,0.000000,1535,1034,0
3.880,v2,3361,0.000000,0.000000,0.054409,0.069154,-0.000000,0.000000,0.000000,0.000000,1529,1063,0
3.890,v2,3362,0.000000,0.000000,0.057562,0.077288,-0.000000,0.000000,0.000000,0.000000,1535,1042,0
3.900,v2,3363,0.000000,0.000000,0.058029,0.079038,-0.000000,0.000000,0.000000,0.000000,1535,1038,0
3.910,v2,3364,0.000000,0.000000,0.052891,0.081376,-0.000000,0.000000,0.000000,0.000000,1525,1072,0
3.920,v2,3365,0.000000,0.000000,0.054293,0.079892,-0.000000,0.000000,0.000000,0.000000,1519,1054,0
3.930,v2,3366,0.000000,0.000000,0.057562,0.074883,-0.000000,0.000000,0.000000,0.000000,1555,1062,0
3.940,v2,3367,0.000000,0.000000,0.056277,0.068038,-0.000000,0.000000,0.000000,0.000000,1532,1050,0
3.950,v2,3368,0.000000,0.000000,0.052308,0.062095,-0.000000,0.000000,0.000000,0.000000,1535,1087,0
3.960,v2,3369,0.000000,0.000000,0.057912,0.053950,-0.000000,0.000000,0.000000,0.000000,1567,1071,0
3.970,v2,3370,0.000000,0.000000,0.051490,0.044709,-0.000000,0.000000,0.000000,0.000000,1535,1094,0
3.980,v2,3371,0.000000,0.000000,0.053008,0.031853,-0.000000,0.000000,0.000000,0.000000,1526,1072,0
3.990,v2,3372,0.000000,0.000000,0.053942,0.021685,-0.000000,0.000000,0.000000,0.000000,1562,1100,0
4.000,v2,3373,0.000000,0.000000,0.054993,0.015112,-0.000000,0.000000,0.000000,0.000000,1557,1086,0
4.010,v2,3374,0.000000,0.000000,0.052541,0.007225,-0.000000,0.000000,0.000000,0.000000,1559,1109,0
4.020,v2,3375,0.000000,0.000000,0.055110,0.000062,-0.000000,0.000000,0.000000,0.000000,1566,1094,0
4.030,v2,3376,0.000000,0.000000,0.051023,-0.008795,-0.000000,0.000000,0.000000,0.000000,1531,1094,0
4.040,v2,3377,0.000000,0.000000,0.056511,-0.021160,-0.000000,0.000000,0.000000,0.000000,1579,1095,0
4.050,v2,3378,0.000000,0.000000,0.053359,-0.032392,-0.000000,0.000000,0.000000,0.000000,1570,1113,0
4.060,v2,3379,0.000000,0.000000,0.052424,-0.042262,-0.000000,0.000000,0.000000,0.000000,1555,1106,0
4.070,v2,3380,0.000000,0.000000,0.054760,-0.050938,-0.000000,0.000000,0.000000,0.000000,1573,1104,0
4.080,v2,3381,0.000000,0.000000,0.053359,-0.056475,-0.000000,0.000000,0.000000,0.000000,1535,1078,0
4.090,v2,3382,0.000000,0.000000,0.057095,-0.059271,-0.000000,0.000000,0.000000,0.000000,1571,1082,0
4.100,v2,3383,0.000000,0.000000,0.056277,-0.057573,-0.000000,0.000000,0.000000,0.000000,1575,1093,0
4.110,v2,3384,0.000000,0.000000,0.050089,-0.056749,-0.000000,0.000000,0.000000,0.000000,1535,1106,0
4.120,v2,3385,0.000000,0.000000,0.052891,-0.054540,-0.000000,0.000000,0.000000,0.000000,1554,1101,0
4.130,v2,3386,0.000000,0.000000,0.052891,-0.051471,-0.000000,0.000000,0.000000,0.000000,1535,1082,0
4.140,v2,3387,0.000000,0.000000,0.049389,-0.046343,-0.000000,0.000000,0.000000,0.000000,1520,1097,0
4.150,v2,3388,0.000000,0.000000,0.051957,-0.044026,-0.000000,0.000000,0.000000,0.000000,1553,1108,0
4.160,v2,3389,0.000000,0.000000,0.053592,-0.039102,-0.000000,0.000000,0.000000,0.000000,1553,1094,0
4.170,v2,3390,0.000000,0.000000,0.051724,-0.030802,-0.000000,0.000000,0.000000,0.000000,1558,1115,0
4.180,v2,3391,0.000000,0.000000,0.055460,-0.023614,-0.000000,0.000000,0.000000,0.000000,1568,1093,0
4.190,v2,3392,0.000000,0.000000,0.051374,-0.016499,-0.000000,0.000000,0.000000,0.000000,1557,1117,0
4.200,v2,3393,0.000000,0.000000,0.053008,-0.008162,-0.000000,0.000000,0.000000,0.000000,1535,1081,0
4.210,v2,3394,0.000000,0.000000,0.056628,0.002007,-0.000000,0.000000,0.000000,0.000000,1571,1086,0
4.220,v2,3395,0.000000,0.000000,0.052308,0.011095,-0.000000,0.000000,0.000000,0.000000,1535,1087,0
4.230,v2,3396,0.000000,0.000000,0.050556,0.018793,-0.000000,0.000000,0.000000,0.000000,1531,1098,0
4.240,v2,3397,0.000000,0.000000,0.050556,0.026921,-0.000000,0.000000,0.000000,0.000000,1535,1102,0
4.250,v2,3398,0.000000,0.000000,0.056161,0.031881,-0.000000,0.000000,0.000000,0.000000,1555,1074,0
4.260,v2,3399,0.000000,0.000000,0.056628,0.039570,-0.000000,0.000000,0.000000,0.000000,1570,1085,0
4.270,v2,3400,0.000000,0.000000,0.057912,0.045555,-0.000000,0.000000,0.000000,0.000000,1584,1088,0
4.280,v2,3401,0.000000,0.000000,0.054643,0.049607,-0.000000,0.000000,0.000000,0.000000,1567,1099,0
4.290,v2,3402,0.000000,0.000000,0.050790,0.048143,-0.000000,0.000000,0.000000,0.000000,1552,1117,0
4.300,v2,3403,0.000000,0.000000,0.050556,0.039727,-0.000000,0.000000,0.000000,0.000000,1535,1102,0
4.310,v2,3404,0.000000,0.000000,0.052308,0.029789,-0.000000,0.000000,0.000000,0.000000,1558,1110,0
4.320,v2,3405,0.000000,0.000000,0.051374,0.016211,-0.000000,0.000000,0.000000,0.000000,1558,1118,0
4.330,v2,3406,0.000000,0.000000,0.049973,0.000464,-0.000000,0.000000,0.000000,0.000000,1555,1127,0
4.340,v2,3407,0.000000,0.000000,0.054176,-0.013925,-0.000000,0.000000,0.000000,0.000000,1570,1106,0
4.350,v2,3408,0.000000,0.000000,0.053826,-0.025456,-0.000000,0.000000,0.000000,0.000000,1565,1104,0
4.360,v2,3409,0.000000,0.000000,0.052891,-0.035221,-0.000000,0.000000,0.000000,0.000000,1574,1121,0
4.370,v2,3410,0.000000,0.000000,0.050440,-0.041021,-0.000000,0.000000,0.000000,0.000000,1555,1123,0
4.380,v2,3411,0.000000,0.000000,0.051490,-0.044325,-0.000000,0.000000,0.000000,0.000000,1554,1113,0
4.390,v2,3412,0.000000,0.000000,0.050206,-0.050503,-0.000000,0.000000,0.000000,0.000000,1566,1136,0
4.400,v2,3413,0.000000,0.000000,0.050907,-0.059020,-0.000000,0.000000,0.000000,0.000000,1563,1127,0
4.410,v2,3414,0.000000,0.000000,0.051490,-0.067060,-0.000000,0.000000,0.000000,0.000000,1574,1133,0
4.420,v2,3415,0.000000,0.000000,0.048455,-0.075152,-0.000000,0.000000,0.000000,0.000000,1557,1142,0
4.430,v2,3416,0.000000,0.000000,0.050673,-0.085795,-0.000000,0.000000,0.000000,0.000000,1584,1150,0
4.440,v2,3417,0.000000,0.000000,0.050556,-0.093103,-0.000000,0.000000,0.000000,0.000000,1563,1130,0
4.450,v2,3418,0.000000,0.000000,0.051023,-0.095594,-0.000000,0.000000,0.000000,0.000000,1570,1133,0
4.460,v2,3419,0.000000,0.000000,0.050089,-0.096820,-0.000000,0.000000,0.000000,0.000000,1563,1134,0
4.470,v2,3420,0.000000,0.000000,0.052191,-0.094503,-0.000000,0.000000,0.000000,0.000000,1578,1131,0
4.480,v2,3421,0.000000,0.000000,0.054059,-0.088956,-0.000000,0.000000,0.000000,0.000000,1584,1121,0
4.490,v2,3422,0.000000,0.000000,0.051023,-0.081537,-0.000000,0.000000,0.000000,0.000000,1553,1116,0
4.500,v2,3423,0.000000,0.000000,0.052424,-0.076933,-0.000000,0.000000,0.000000,0.000000,1580,1131,0
4.510,v2,3424,0.000000,0.000000,0.052658,-0.072917,-0.000000,0.000000,0.000000,0.000000,1574,1123,0
4.520,v2,3425,0.000000,0.000000,0.053826,-0.071859,-0.000000,0.000000,0.000000,0.000000,1573,1112,0
